,consumption,interval_start,interval_end,unit,type,data_source
19245,0.145,2023-05-26T01:30:00+01:00,2023-05-26T02:00:00+01:00,kwh,electrity,octopus_api
19246,0.145,2023-05-26T01:00:00+01:00,2023-05-26T01:30:00+01:00,kwh,electrity,octopus_api
19247,0.205,2023-05-26T00:30:00+01:00,2023-05-26T01:00:00+01:00,kwh,electrity,octopus_api
19248,0.339,2023-05-26T00:00:00+01:00,2023-05-26T00:30:00+01:00,kwh,electrity,octopus_api
19249,0.12,2023-05-25T23:30:00+01:00,2023-05-26T00:00:00+01:00,kwh,electrity,octopus_api
19250,0.166,2023-05-25T23:00:00+01:00,2023-05-25T23:30:00+01:00,kwh,electrity,octopus_api
19251,0.424,2023-05-25T22:30:00+01:00,2023-05-25T23:00:00+01:00,kwh,electrity,octopus_api
19252,0.32,2023-05-25T22:00:00+01:00,2023-05-25T22:30:00+01:00,kwh,electrity,octopus_api
19253,0.161,2023-05-25T21:30:00+01:00,2023-05-25T22:00:00+01:00,kwh,electrity,octopus_api
19254,0.788,2023-05-25T21:00:00+01:00,2023-05-25T21:30:00+01:00,kwh,electrity,octopus_api
19255,1.383,2023-05-25T20:30:00+01:00,2023-05-25T21:00:00+01:00,kwh,electrity,octopus_api
19256,0.415,2023-05-25T20:00:00+01:00,2023-05-25T20:30:00+01:00,kwh,electrity,octopus_api
19257,0.139,2023-05-25T19:30:00+01:00,2023-05-25T20:00:00+01:00,kwh,electrity,octopus_api
19258,0.172,2023-05-25T19:00:00+01:00,2023-05-25T19:30:00+01:00,kwh,electrity,octopus_api
19259,0.652,2023-05-25T18:30:00+01:00,2023-05-25T19:00:00+01:00,kwh,electrity,octopus_api
19260,2.498,2023-05-25T18:00:00+01:00,2023-05-25T18:30:00+01:00,kwh,electrity,octopus_api
19261,0.565,2023-05-25T17:30:00+01:00,2023-05-25T18:00:00+01:00,kwh,electrity,octopus_api
19262,0.239,2023-05-25T17:00:00+01:00,2023-05-25T17:30:00+01:00,kwh,electrity,octopus_api
19263,0.132,2023-05-25T16:30:00+01:00,2023-05-25T17:00:00+01:00,kwh,electrity,octopus_api
19264,0.108,2023-05-25T16:00:00+01:00,2023-05-25T16:30:00+01:00,kwh,electrity,octopus_api
19265,0.189,2023-05-25T15:30:00+01:00,2023-05-25T16:00:00+01:00,kwh,electrity,octopus_api
19266,0.125,2023-05-25T15:00:00+01:00,2023-05-25T15:30:00+01:00,kwh,electrity,octopus_api
19267,0.198,2023-05-25T14:30:00+01:00,2023-05-25T15:00:00+01:00,kwh,electrity,octopus_api
19268,0.118,2023-05-25T14:00:00+01:00,2023-05-25T14:30:00+01:00,kwh,electrity,octopus_api
19269,0.13,2023-05-25T13:30:00+01:00,2023-05-25T14:00:00+01:00,kwh,electrity,octopus_api
19270,0.149,2023-05-25T13:00:00+01:00,2023-05-25T13:30:00+01:00,kwh,electrity,octopus_api
19271,0.156,2023-05-25T12:30:00+01:00,2023-05-25T13:00:00+01:00,kwh,electrity,octopus_api
19272,0.138,2023-05-25T12:00:00+01:00,2023-05-25T12:30:00+01:00,kwh,electrity,octopus_api
19273,0.226,2023-05-25T11:30:00+01:00,2023-05-25T12:00:00+01:00,kwh,electrity,octopus_api
19274,0.127,2023-05-25T11:00:00+01:00,2023-05-25T11:30:00+01:00,kwh,electrity,octopus_api
19275,0.146,2023-05-25T10:30:00+01:00,2023-05-25T11:00:00+01:00,kwh,electrity,octopus_api
19276,0.226,2023-05-25T10:00:00+01:00,2023-05-25T10:30:00+01:00,kwh,electrity,octopus_api
19277,0.124,2023-05-25T09:30:00+01:00,2023-05-25T10:00:00+01:00,kwh,electrity,octopus_api
19278,0.206,2023-05-25T09:00:00+01:00,2023-05-25T09:30:00+01:00,kwh,electrity,octopus_api
19279,0.218,2023-05-25T08:30:00+01:00,2023-05-25T09:00:00+01:00,kwh,electrity,octopus_api
19280,1.736,2023-05-25T08:00:00+01:00,2023-05-25T08:30:00+01:00,kwh,electrity,octopus_api
19281,0.311,2023-05-25T07:30:00+01:00,2023-05-25T08:00:00+01:00,kwh,electrity,octopus_api
19282,0.119,2023-05-25T07:00:00+01:00,2023-05-25T07:30:00+01:00,kwh,electrity,octopus_api
19283,0.254,2023-05-25T06:30:00+01:00,2023-05-25T07:00:00+01:00,kwh,electrity,octopus_api
19284,0.086,2023-05-25T06:00:00+01:00,2023-05-25T06:30:00+01:00,kwh,electrity,octopus_api
19285,0.134,2023-05-25T05:30:00+01:00,2023-05-25T06:00:00+01:00,kwh,electrity,octopus_api
19286,0.087,2023-05-25T05:00:00+01:00,2023-05-25T05:30:00+01:00,kwh,electrity,octopus_api
19287,0.13,2023-05-25T04:30:00+01:00,2023-05-25T05:00:00+01:00,kwh,electrity,octopus_api
19288,0.101,2023-05-25T04:00:00+01:00,2023-05-25T04:30:00+01:00,kwh,electrity,octopus_api
19289,0.113,2023-05-25T03:30:00+01:00,2023-05-25T04:00:00+01:00,kwh,electrity,octopus_api
19290,0.118,2023-05-25T03:00:00+01:00,2023-05-25T03:30:00+01:00,kwh,electrity,octopus_api
19291,0.1,2023-05-25T02:30:00+01:00,2023-05-25T03:00:00+01:00,kwh,electrity,octopus_api
19292,1.73,2023-05-25T02:00:00+01:00,2023-05-25T02:30:00+01:00,kwh,electrity,octopus_api
19293,3.906,2023-05-25T01:30:00+01:00,2023-05-25T02:00:00+01:00,kwh,electrity,octopus_api
19294,3.931,2023-05-25T01:00:00+01:00,2023-05-25T01:30:00+01:00,kwh,electrity,octopus_api
19295,4.078,2023-05-25T00:30:00+01:00,2023-05-25T01:00:00+01:00,kwh,electrity,octopus_api
19296,3.921,2023-05-25T00:00:00+01:00,2023-05-25T00:30:00+01:00,kwh,electrity,octopus_api
19297,3.899,2023-05-24T23:30:00+01:00,2023-05-25T00:00:00+01:00,kwh,electrity,octopus_api
19298,3.954,2023-05-24T23:00:00+01:00,2023-05-24T23:30:00+01:00,kwh,electrity,octopus_api
19299,4.347,2023-05-24T22:30:00+01:00,2023-05-24T23:00:00+01:00,kwh,electrity,octopus_api
19300,4.01,2023-05-24T22:00:00+01:00,2023-05-24T22:30:00+01:00,kwh,electrity,octopus_api
19301,3.898,2023-05-24T21:30:00+01:00,2023-05-24T22:00:00+01:00,kwh,electrity,octopus_api
19302,0.924,2023-05-24T21:00:00+01:00,2023-05-24T21:30:00+01:00,kwh,electrity,octopus_api
19303,1.879,2023-05-24T20:30:00+01:00,2023-05-24T21:00:00+01:00,kwh,electrity,octopus_api
19304,0.472,2023-05-24T20:00:00+01:00,2023-05-24T20:30:00+01:00,kwh,electrity,octopus_api
19305,0.32,2023-05-24T19:30:00+01:00,2023-05-24T20:00:00+01:00,kwh,electrity,octopus_api
19306,0.343,2023-05-24T19:00:00+01:00,2023-05-24T19:30:00+01:00,kwh,electrity,octopus_api
19307,0.355,2023-05-24T18:30:00+01:00,2023-05-24T19:00:00+01:00,kwh,electrity,octopus_api
19308,0.315,2023-05-24T18:00:00+01:00,2023-05-24T18:30:00+01:00,kwh,electrity,octopus_api
19309,0.32,2023-05-24T17:30:00+01:00,2023-05-24T18:00:00+01:00,kwh,electrity,octopus_api
19310,0.189,2023-05-24T17:00:00+01:00,2023-05-24T17:30:00+01:00,kwh,electrity,octopus_api
19311,0.614,2023-05-24T16:30:00+01:00,2023-05-24T17:00:00+01:00,kwh,electrity,octopus_api
19312,0.673,2023-05-24T16:00:00+01:00,2023-05-24T16:30:00+01:00,kwh,electrity,octopus_api
19313,0.748,2023-05-24T15:30:00+01:00,2023-05-24T16:00:00+01:00,kwh,electrity,octopus_api
19314,0.136,2023-05-24T15:00:00+01:00,2023-05-24T15:30:00+01:00,kwh,electrity,octopus_api
19315,0.086,2023-05-24T14:30:00+01:00,2023-05-24T15:00:00+01:00,kwh,electrity,octopus_api
19316,0.194,2023-05-24T14:00:00+01:00,2023-05-24T14:30:00+01:00,kwh,electrity,octopus_api
19317,0.161,2023-05-24T13:30:00+01:00,2023-05-24T14:00:00+01:00,kwh,electrity,octopus_api
19318,0.128,2023-05-24T13:00:00+01:00,2023-05-24T13:30:00+01:00,kwh,electrity,octopus_api
19319,0.1,2023-05-24T12:30:00+01:00,2023-05-24T13:00:00+01:00,kwh,electrity,octopus_api
19320,0.107,2023-05-24T12:00:00+01:00,2023-05-24T12:30:00+01:00,kwh,electrity,octopus_api
19321,0.118,2023-05-24T11:30:00+01:00,2023-05-24T12:00:00+01:00,kwh,electrity,octopus_api
19322,0.09,2023-05-24T11:00:00+01:00,2023-05-24T11:30:00+01:00,kwh,electrity,octopus_api
19323,0.128,2023-05-24T10:30:00+01:00,2023-05-24T11:00:00+01:00,kwh,electrity,octopus_api
19324,0.086,2023-05-24T10:00:00+01:00,2023-05-24T10:30:00+01:00,kwh,electrity,octopus_api
19325,0.151,2023-05-24T09:30:00+01:00,2023-05-24T10:00:00+01:00,kwh,electrity,octopus_api
19326,0.125,2023-05-24T09:00:00+01:00,2023-05-24T09:30:00+01:00,kwh,electrity,octopus_api
19327,0.172,2023-05-24T08:30:00+01:00,2023-05-24T09:00:00+01:00,kwh,electrity,octopus_api
19328,0.094,2023-05-24T08:00:00+01:00,2023-05-24T08:30:00+01:00,kwh,electrity,octopus_api
19329,0.279,2023-05-24T07:30:00+01:00,2023-05-24T08:00:00+01:00,kwh,electrity,octopus_api
19330,0.099,2023-05-24T07:00:00+01:00,2023-05-24T07:30:00+01:00,kwh,electrity,octopus_api
19331,0.131,2023-05-24T06:30:00+01:00,2023-05-24T07:00:00+01:00,kwh,electrity,octopus_api
19332,0.106,2023-05-24T06:00:00+01:00,2023-05-24T06:30:00+01:00,kwh,electrity,octopus_api
19333,0.704,2023-05-24T05:30:00+01:00,2023-05-24T06:00:00+01:00,kwh,electrity,octopus_api
19334,0.106,2023-05-24T05:00:00+01:00,2023-05-24T05:30:00+01:00,kwh,electrity,octopus_api
19335,0.102,2023-05-24T04:30:00+01:00,2023-05-24T05:00:00+01:00,kwh,electrity,octopus_api
19336,0.127,2023-05-24T04:00:00+01:00,2023-05-24T04:30:00+01:00,kwh,electrity,octopus_api
19337,0.087,2023-05-24T03:30:00+01:00,2023-05-24T04:00:00+01:00,kwh,electrity,octopus_api
19338,0.135,2023-05-24T03:00:00+01:00,2023-05-24T03:30:00+01:00,kwh,electrity,octopus_api
19339,0.088,2023-05-24T02:30:00+01:00,2023-05-24T03:00:00+01:00,kwh,electrity,octopus_api
19340,0.135,2023-05-24T02:00:00+01:00,2023-05-24T02:30:00+01:00,kwh,electrity,octopus_api
19341,0.098,2023-05-24T01:30:00+01:00,2023-05-24T02:00:00+01:00,kwh,electrity,octopus_api
19342,0.114,2023-05-24T01:00:00+01:00,2023-05-24T01:30:00+01:00,kwh,electrity,octopus_api
19343,0.221,2023-05-24T00:30:00+01:00,2023-05-24T01:00:00+01:00,kwh,electrity,octopus_api
19344,0.168,2023-05-24T00:00:00+01:00,2023-05-24T00:30:00+01:00,kwh,electrity,octopus_api
19345,0.156,2023-05-23T23:30:00+01:00,2023-05-24T00:00:00+01:00,kwh,electrity,octopus_api
19346,0.116,2023-05-23T23:00:00+01:00,2023-05-23T23:30:00+01:00,kwh,electrity,octopus_api
19347,0.572,2023-05-23T22:30:00+01:00,2023-05-23T23:00:00+01:00,kwh,electrity,octopus_api
19348,0.195,2023-05-23T22:00:00+01:00,2023-05-23T22:30:00+01:00,kwh,electrity,octopus_api
19349,0.201,2023-05-23T21:30:00+01:00,2023-05-23T22:00:00+01:00,kwh,electrity,octopus_api
19350,0.222,2023-05-23T21:00:00+01:00,2023-05-23T21:30:00+01:00,kwh,electrity,octopus_api
19351,0.361,2023-05-23T20:30:00+01:00,2023-05-23T21:00:00+01:00,kwh,electrity,octopus_api
19352,1.026,2023-05-23T20:00:00+01:00,2023-05-23T20:30:00+01:00,kwh,electrity,octopus_api
19353,1.377,2023-05-23T19:30:00+01:00,2023-05-23T20:00:00+01:00,kwh,electrity,octopus_api
19354,0.247,2023-05-23T19:00:00+01:00,2023-05-23T19:30:00+01:00,kwh,electrity,octopus_api
19355,0.228,2023-05-23T18:30:00+01:00,2023-05-23T19:00:00+01:00,kwh,electrity,octopus_api
19356,1.146,2023-05-23T18:00:00+01:00,2023-05-23T18:30:00+01:00,kwh,electrity,octopus_api
19357,1.023,2023-05-23T17:30:00+01:00,2023-05-23T18:00:00+01:00,kwh,electrity,octopus_api
19358,0.291,2023-05-23T17:00:00+01:00,2023-05-23T17:30:00+01:00,kwh,electrity,octopus_api
19359,0.18,2023-05-23T16:30:00+01:00,2023-05-23T17:00:00+01:00,kwh,electrity,octopus_api
19360,0.152,2023-05-23T16:00:00+01:00,2023-05-23T16:30:00+01:00,kwh,electrity,octopus_api
19361,0.171,2023-05-23T15:30:00+01:00,2023-05-23T16:00:00+01:00,kwh,electrity,octopus_api
19362,0.194,2023-05-23T15:00:00+01:00,2023-05-23T15:30:00+01:00,kwh,electrity,octopus_api
19363,0.143,2023-05-23T14:30:00+01:00,2023-05-23T15:00:00+01:00,kwh,electrity,octopus_api
19364,0.135,2023-05-23T14:00:00+01:00,2023-05-23T14:30:00+01:00,kwh,electrity,octopus_api
19365,0.205,2023-05-23T13:30:00+01:00,2023-05-23T14:00:00+01:00,kwh,electrity,octopus_api
19366,0.139,2023-05-23T13:00:00+01:00,2023-05-23T13:30:00+01:00,kwh,electrity,octopus_api
19367,0.128,2023-05-23T12:30:00+01:00,2023-05-23T13:00:00+01:00,kwh,electrity,octopus_api
19368,0.119,2023-05-23T12:00:00+01:00,2023-05-23T12:30:00+01:00,kwh,electrity,octopus_api
19369,0.148,2023-05-23T11:30:00+01:00,2023-05-23T12:00:00+01:00,kwh,electrity,octopus_api
19370,0.135,2023-05-23T11:00:00+01:00,2023-05-23T11:30:00+01:00,kwh,electrity,octopus_api
19371,0.318,2023-05-23T10:30:00+01:00,2023-05-23T11:00:00+01:00,kwh,electrity,octopus_api
19372,0.149,2023-05-23T10:00:00+01:00,2023-05-23T10:30:00+01:00,kwh,electrity,octopus_api
19373,0.182,2023-05-23T09:30:00+01:00,2023-05-23T10:00:00+01:00,kwh,electrity,octopus_api
19374,0.23,2023-05-23T09:00:00+01:00,2023-05-23T09:30:00+01:00,kwh,electrity,octopus_api
19375,1.614,2023-05-23T08:30:00+01:00,2023-05-23T09:00:00+01:00,kwh,electrity,octopus_api
19376,1.73,2023-05-23T08:00:00+01:00,2023-05-23T08:30:00+01:00,kwh,electrity,octopus_api
19377,0.711,2023-05-23T07:30:00+01:00,2023-05-23T08:00:00+01:00,kwh,electrity,octopus_api
19378,0.307,2023-05-23T07:00:00+01:00,2023-05-23T07:30:00+01:00,kwh,electrity,octopus_api
19379,0.682,2023-05-23T06:30:00+01:00,2023-05-23T07:00:00+01:00,kwh,electrity,octopus_api
19380,0.149,2023-05-23T06:00:00+01:00,2023-05-23T06:30:00+01:00,kwh,electrity,octopus_api
19381,0.143,2023-05-23T05:30:00+01:00,2023-05-23T06:00:00+01:00,kwh,electrity,octopus_api
19382,0.17,2023-05-23T05:00:00+01:00,2023-05-23T05:30:00+01:00,kwh,electrity,octopus_api
19383,0.113,2023-05-23T04:30:00+01:00,2023-05-23T05:00:00+01:00,kwh,electrity,octopus_api
19384,0.115,2023-05-23T04:00:00+01:00,2023-05-23T04:30:00+01:00,kwh,electrity,octopus_api
19385,0.135,2023-05-23T03:30:00+01:00,2023-05-23T04:00:00+01:00,kwh,electrity,octopus_api
19386,0.102,2023-05-23T03:00:00+01:00,2023-05-23T03:30:00+01:00,kwh,electrity,octopus_api
19387,0.144,2023-05-23T02:30:00+01:00,2023-05-23T03:00:00+01:00,kwh,electrity,octopus_api
19388,0.097,2023-05-23T02:00:00+01:00,2023-05-23T02:30:00+01:00,kwh,electrity,octopus_api
19389,0.139,2023-05-23T01:30:00+01:00,2023-05-23T02:00:00+01:00,kwh,electrity,octopus_api
19390,0.104,2023-05-23T01:00:00+01:00,2023-05-23T01:30:00+01:00,kwh,electrity,octopus_api
19391,0.133,2023-05-23T00:30:00+01:00,2023-05-23T01:00:00+01:00,kwh,electrity,octopus_api
19392,0.127,2023-05-23T00:00:00+01:00,2023-05-23T00:30:00+01:00,kwh,electrity,octopus_api
19393,0.115,2023-05-22T23:30:00+01:00,2023-05-23T00:00:00+01:00,kwh,electrity,octopus_api
19394,0.143,2023-05-22T23:00:00+01:00,2023-05-22T23:30:00+01:00,kwh,electrity,octopus_api
19395,0.133,2023-05-22T22:30:00+01:00,2023-05-22T23:00:00+01:00,kwh,electrity,octopus_api
19396,0.23,2023-05-22T22:00:00+01:00,2023-05-22T22:30:00+01:00,kwh,electrity,octopus_api
19397,0.227,2023-05-22T21:30:00+01:00,2023-05-22T22:00:00+01:00,kwh,electrity,octopus_api
19398,0.226,2023-05-22T21:00:00+01:00,2023-05-22T21:30:00+01:00,kwh,electrity,octopus_api
19399,0.24,2023-05-22T20:30:00+01:00,2023-05-22T21:00:00+01:00,kwh,electrity,octopus_api
19400,0.308,2023-05-22T20:00:00+01:00,2023-05-22T20:30:00+01:00,kwh,electrity,octopus_api
19401,0.242,2023-05-22T19:30:00+01:00,2023-05-22T20:00:00+01:00,kwh,electrity,octopus_api
19402,0.255,2023-05-22T19:00:00+01:00,2023-05-22T19:30:00+01:00,kwh,electrity,octopus_api
19403,0.575,2023-05-22T18:30:00+01:00,2023-05-22T19:00:00+01:00,kwh,electrity,octopus_api
19404,1.985,2023-05-22T18:00:00+01:00,2023-05-22T18:30:00+01:00,kwh,electrity,octopus_api
19405,0.27,2023-05-22T17:30:00+01:00,2023-05-22T18:00:00+01:00,kwh,electrity,octopus_api
19406,0.182,2023-05-22T17:00:00+01:00,2023-05-22T17:30:00+01:00,kwh,electrity,octopus_api
19407,0.109,2023-05-22T16:30:00+01:00,2023-05-22T17:00:00+01:00,kwh,electrity,octopus_api
19408,0.133,2023-05-22T16:00:00+01:00,2023-05-22T16:30:00+01:00,kwh,electrity,octopus_api
19409,0.161,2023-05-22T15:30:00+01:00,2023-05-22T16:00:00+01:00,kwh,electrity,octopus_api
19410,0.12,2023-05-22T15:00:00+01:00,2023-05-22T15:30:00+01:00,kwh,electrity,octopus_api
19411,0.133,2023-05-22T14:30:00+01:00,2023-05-22T15:00:00+01:00,kwh,electrity,octopus_api
19412,0.119,2023-05-22T14:00:00+01:00,2023-05-22T14:30:00+01:00,kwh,electrity,octopus_api
19413,0.115,2023-05-22T13:30:00+01:00,2023-05-22T14:00:00+01:00,kwh,electrity,octopus_api
19414,0.138,2023-05-22T13:00:00+01:00,2023-05-22T13:30:00+01:00,kwh,electrity,octopus_api
19415,0.172,2023-05-22T12:30:00+01:00,2023-05-22T13:00:00+01:00,kwh,electrity,octopus_api
19416,0.169,2023-05-22T12:00:00+01:00,2023-05-22T12:30:00+01:00,kwh,electrity,octopus_api
19417,0.163,2023-05-22T11:30:00+01:00,2023-05-22T12:00:00+01:00,kwh,electrity,octopus_api
19418,0.154,2023-05-22T11:00:00+01:00,2023-05-22T11:30:00+01:00,kwh,electrity,octopus_api
19419,0.112,2023-05-22T10:30:00+01:00,2023-05-22T11:00:00+01:00,kwh,electrity,octopus_api
19420,0.211,2023-05-22T10:00:00+01:00,2023-05-22T10:30:00+01:00,kwh,electrity,octopus_api
19421,0.521,2023-05-22T09:30:00+01:00,2023-05-22T10:00:00+01:00,kwh,electrity,octopus_api
19422,0.189,2023-05-22T09:00:00+01:00,2023-05-22T09:30:00+01:00,kwh,electrity,octopus_api
19423,0.157,2023-05-22T08:30:00+01:00,2023-05-22T09:00:00+01:00,kwh,electrity,octopus_api
19424,0.104,2023-05-22T08:00:00+01:00,2023-05-22T08:30:00+01:00,kwh,electrity,octopus_api
19425,0.122,2023-05-22T07:30:00+01:00,2023-05-22T08:00:00+01:00,kwh,electrity,octopus_api
19426,0.283,2023-05-22T07:00:00+01:00,2023-05-22T07:30:00+01:00,kwh,electrity,octopus_api
19427,0.132,2023-05-22T06:30:00+01:00,2023-05-22T07:00:00+01:00,kwh,electrity,octopus_api
19428,0.124,2023-05-22T06:00:00+01:00,2023-05-22T06:30:00+01:00,kwh,electrity,octopus_api
19429,0.701,2023-05-22T05:30:00+01:00,2023-05-22T06:00:00+01:00,kwh,electrity,octopus_api
19430,0.116,2023-05-22T05:00:00+01:00,2023-05-22T05:30:00+01:00,kwh,electrity,octopus_api
19431,0.124,2023-05-22T04:30:00+01:00,2023-05-22T05:00:00+01:00,kwh,electrity,octopus_api
19432,0.123,2023-05-22T04:00:00+01:00,2023-05-22T04:30:00+01:00,kwh,electrity,octopus_api
19433,0.136,2023-05-22T03:30:00+01:00,2023-05-22T04:00:00+01:00,kwh,electrity,octopus_api
19434,0.125,2023-05-22T03:00:00+01:00,2023-05-22T03:30:00+01:00,kwh,electrity,octopus_api
19435,0.114,2023-05-22T02:30:00+01:00,2023-05-22T03:00:00+01:00,kwh,electrity,octopus_api
19436,0.141,2023-05-22T02:00:00+01:00,2023-05-22T02:30:00+01:00,kwh,electrity,octopus_api
19437,0.099,2023-05-22T01:30:00+01:00,2023-05-22T02:00:00+01:00,kwh,electrity,octopus_api
19438,0.155,2023-05-22T01:00:00+01:00,2023-05-22T01:30:00+01:00,kwh,electrity,octopus_api
19439,0.255,2023-05-22T00:30:00+01:00,2023-05-22T01:00:00+01:00,kwh,electrity,octopus_api
19440,0.163,2023-05-22T00:00:00+01:00,2023-05-22T00:30:00+01:00,kwh,electrity,octopus_api
19441,0.128,2023-05-21T23:30:00+01:00,2023-05-22T00:00:00+01:00,kwh,electrity,octopus_api
19442,0.169,2023-05-21T23:00:00+01:00,2023-05-21T23:30:00+01:00,kwh,electrity,octopus_api
19443,0.629,2023-05-21T22:30:00+01:00,2023-05-21T23:00:00+01:00,kwh,electrity,octopus_api
19444,0.594,2023-05-21T22:00:00+01:00,2023-05-21T22:30:00+01:00,kwh,electrity,octopus_api
19445,1.696,2023-05-21T21:30:00+01:00,2023-05-21T22:00:00+01:00,kwh,electrity,octopus_api
19446,0.386,2023-05-21T21:00:00+01:00,2023-05-21T21:30:00+01:00,kwh,electrity,octopus_api
19447,0.299,2023-05-21T20:30:00+01:00,2023-05-21T21:00:00+01:00,kwh,electrity,octopus_api
19448,1.078,2023-05-21T20:00:00+01:00,2023-05-21T20:30:00+01:00,kwh,electrity,octopus_api
19449,2.05,2023-05-21T19:30:00+01:00,2023-05-21T20:00:00+01:00,kwh,electrity,octopus_api
19450,0.919,2023-05-21T19:00:00+01:00,2023-05-21T19:30:00+01:00,kwh,electrity,octopus_api
19451,0.346,2023-05-21T18:30:00+01:00,2023-05-21T19:00:00+01:00,kwh,electrity,octopus_api
19452,0.344,2023-05-21T18:00:00+01:00,2023-05-21T18:30:00+01:00,kwh,electrity,octopus_api
19453,0.198,2023-05-21T17:30:00+01:00,2023-05-21T18:00:00+01:00,kwh,electrity,octopus_api
19454,0.38,2023-05-21T17:00:00+01:00,2023-05-21T17:30:00+01:00,kwh,electrity,octopus_api
19455,0.291,2023-05-21T16:30:00+01:00,2023-05-21T17:00:00+01:00,kwh,electrity,octopus_api
19456,0.211,2023-05-21T16:00:00+01:00,2023-05-21T16:30:00+01:00,kwh,electrity,octopus_api
19457,0.212,2023-05-21T15:30:00+01:00,2023-05-21T16:00:00+01:00,kwh,electrity,octopus_api
19458,0.216,2023-05-21T15:00:00+01:00,2023-05-21T15:30:00+01:00,kwh,electrity,octopus_api
19459,0.211,2023-05-21T14:30:00+01:00,2023-05-21T15:00:00+01:00,kwh,electrity,octopus_api
19460,0.29,2023-05-21T14:00:00+01:00,2023-05-21T14:30:00+01:00,kwh,electrity,octopus_api
19461,0.141,2023-05-21T13:30:00+01:00,2023-05-21T14:00:00+01:00,kwh,electrity,octopus_api
19462,0.528,2023-05-21T13:00:00+01:00,2023-05-21T13:30:00+01:00,kwh,electrity,octopus_api
19463,0.454,2023-05-21T12:30:00+01:00,2023-05-21T13:00:00+01:00,kwh,electrity,octopus_api
19464,0.709,2023-05-21T12:00:00+01:00,2023-05-21T12:30:00+01:00,kwh,electrity,octopus_api
19465,0.613,2023-05-21T11:30:00+01:00,2023-05-21T12:00:00+01:00,kwh,electrity,octopus_api
19466,0.306,2023-05-21T11:00:00+01:00,2023-05-21T11:30:00+01:00,kwh,electrity,octopus_api
19467,0.19,2023-05-21T10:30:00+01:00,2023-05-21T11:00:00+01:00,kwh,electrity,octopus_api
19468,0.878,2023-05-21T10:00:00+01:00,2023-05-21T10:30:00+01:00,kwh,electrity,octopus_api
19469,0.835,2023-05-21T09:30:00+01:00,2023-05-21T10:00:00+01:00,kwh,electrity,octopus_api
19470,1.33,2023-05-21T09:00:00+01:00,2023-05-21T09:30:00+01:00,kwh,electrity,octopus_api
19471,0.9,2023-05-21T08:30:00+01:00,2023-05-21T09:00:00+01:00,kwh,electrity,octopus_api
19472,0.17,2023-05-21T08:00:00+01:00,2023-05-21T08:30:00+01:00,kwh,electrity,octopus_api
19473,0.107,2023-05-21T07:30:00+01:00,2023-05-21T08:00:00+01:00,kwh,electrity,octopus_api
19474,0.216,2023-05-21T07:00:00+01:00,2023-05-21T07:30:00+01:00,kwh,electrity,octopus_api
19475,0.127,2023-05-21T06:30:00+01:00,2023-05-21T07:00:00+01:00,kwh,electrity,octopus_api
19476,0.122,2023-05-21T06:00:00+01:00,2023-05-21T06:30:00+01:00,kwh,electrity,octopus_api
19477,0.103,2023-05-21T05:30:00+01:00,2023-05-21T06:00:00+01:00,kwh,electrity,octopus_api
19478,0.149,2023-05-21T05:00:00+01:00,2023-05-21T05:30:00+01:00,kwh,electrity,octopus_api
19479,0.112,2023-05-21T04:30:00+01:00,2023-05-21T05:00:00+01:00,kwh,electrity,octopus_api
19480,0.138,2023-05-21T04:00:00+01:00,2023-05-21T04:30:00+01:00,kwh,electrity,octopus_api
19481,0.114,2023-05-21T03:30:00+01:00,2023-05-21T04:00:00+01:00,kwh,electrity,octopus_api
19482,0.109,2023-05-21T03:00:00+01:00,2023-05-21T03:30:00+01:00,kwh,electrity,octopus_api
19483,0.145,2023-05-21T02:30:00+01:00,2023-05-21T03:00:00+01:00,kwh,electrity,octopus_api
19484,0.108,2023-05-21T02:00:00+01:00,2023-05-21T02:30:00+01:00,kwh,electrity,octopus_api
19485,0.132,2023-05-21T01:30:00+01:00,2023-05-21T02:00:00+01:00,kwh,electrity,octopus_api
19486,0.199,2023-05-21T01:00:00+01:00,2023-05-21T01:30:00+01:00,kwh,electrity,octopus_api
19487,0.141,2023-05-21T00:30:00+01:00,2023-05-21T01:00:00+01:00,kwh,electrity,octopus_api
19488,0.287,2023-05-21T00:00:00+01:00,2023-05-21T00:30:00+01:00,kwh,electrity,octopus_api
19489,0.147,2023-05-20T23:30:00+01:00,2023-05-21T00:00:00+01:00,kwh,electrity,octopus_api
19490,0.128,2023-05-20T23:00:00+01:00,2023-05-20T23:30:00+01:00,kwh,electrity,octopus_api
19491,0.484,2023-05-20T22:30:00+01:00,2023-05-20T23:00:00+01:00,kwh,electrity,octopus_api
